action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
,HOLDING,"DNA (Mary Ann Liebert, Inc.)",NLM_8302432,Print,,,0,0,0198-0238 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/10/23
,RANGE,"DNA (Mary Ann Liebert, Inc.)",NLM_8302432,Print,7,8,1988,1989,0198-0238 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/10/23
,HOLDING,DNA and cell biology,NLM_9004522,Print,,,0,0,"1044-5498 (Print), 1557-7430 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,DNA and cell biology,NLM_9004522,Print,9,28,1990,2009,"1044-5498 (Print), 1557-7430 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Dominion dental journal,NLM_16630610R,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,3/10/23
,RANGE,Dominion dental journal,NLM_16630610R,Print,33,45,1921,1933,,No,Permanently Retained,0,Years,0,No,No,No,3/10/23
,HOLDING,Drug metabolism and disposition: the biological fate of chemicals,NLM_9421550,Print,,,0,0,"0090-9556 (Print), 1521-009X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Drug metabolism and disposition: the biological fate of chemicals,NLM_9421550,Print,1,39,1973,2011,"0090-9556 (Print), 1521-009X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Drug metabolism reviews,NLM_0322067,Print,,,0,0,"0360-2532 (Print), 1097-9883 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Drug metabolism reviews,NLM_0322067,Print,1,34,1972,2002,"0360-2532 (Print), 1097-9883 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Drugs in current use and new drugs,NLM_0170541,Print,,,0,0,0070-7392 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Drugs in current use and new drugs,NLM_0170541,Print,32,33,0,0,0070-7392 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Drugs,NLM_7600076,Print,,,0,0,"0012-6667 (Print), 1179-1950 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Drugs,NLM_7600076,Print,1,69,1971,2009,"0012-6667 (Print), 1179-1950 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,EJB reviews,NLM_9884582,Print,,,0,0,0937-7344 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,EJB reviews,NLM_9884582,Print,,,1989,1989,0937-7344 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Electroencephalography and clinical neurophysiology,NLM_0375035,Print,,,0,0,0013-4694 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Electroencephalography and clinical neurophysiology,NLM_0375035,Print,1,109,0,0,0013-4694 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Emergency medicine (Glendale, Calif.) [sound recording]",NLM_8500938A,Print,,,0,0,0748-8947 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Emergency medicine (Glendale, Calif.) [sound recording]",NLM_8500938A,Print,6,,0,0,0748-8947 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Emergency medicine clinics of North America,NLM_8219565,Print,,,0,0,"0733-8627 (Print), 1558-0539 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Emergency medicine clinics of North America,NLM_8219565,Print,8,22,1990,2004,"0733-8627 (Print), 1558-0539 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Endocrine practice : official journal of the American College of Endocrinology and the American Association of Clinical Endocrinologists,NLM_9607439,Print,,,0,0,"1530-891X (Print), 1934-2403 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,Endocrine practice : official journal of the American College of Endocrinology and the American Association of Clinical Endocrinologists,NLM_9607439,Print,18,18,2012,2012,"1530-891X (Print), 1934-2403 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,Endocrine research communications,NLM_0426337,Print,,,0,0,0093-6391 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Endocrine research communications,NLM_0426337,Print,1,9,1974,1983,0093-6391 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Endocrine research,NLM_8408548,Print,,,0,0,"0743-5800 (Print), 1532-4206 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,Endocrine research,NLM_8408548,Print,10,28,1984,2002,"0743-5800 (Print), 1532-4206 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,Endocrine reviews,NLM_8006258,Print,,,0,0,"0163-769X (Print), 1945-7189 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Endocrine reviews,NLM_8006258,Print,2,37,1981,2016,"0163-769X (Print), 1945-7189 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Endocrine,NLM_9434444,Print,,,0,0,"1355-008X (Print), 1559-0100 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Endocrine,NLM_9434444,Print,8,32,1998,2007,"1355-008X (Print), 1559-0100 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Endocrinology and metabolism clinics of North America,NLM_8800104,Print,,,0,0,"0889-8529 (Print), 1558-4410 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Endocrinology and metabolism clinics of North America,NLM_8800104,Print,16,33,0,0,"0889-8529 (Print), 1558-4410 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Endocrinology,NLM_0375040,Print,,,0,0,"0013-7227 (Print), 1945-7170 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,Endocrinology,NLM_0375040,Print,3,18,1919,1934,"0013-7227 (Print), 1945-7170 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,Endocrinology,NLM_0375040,Print,27,137,1940,1996,"0013-7227 (Print), 1945-7170 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,Endocrinology,NLM_0375040,Print,148,154,2007,2013,"0013-7227 (Print), 1945-7170 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,Endodontics & dental traumatology,NLM_8508054,Print,,,0,0,0109-2502 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,Endodontics & dental traumatology,NLM_8508054,Print,13,16,1997,2000,0109-2502 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,Endoscopy,NLM_0215166,Print,,,0,0,"0013-726X (Print), 1438-8812 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,Endoscopy,NLM_0215166,Print,1,31,1969,1999,"0013-726X (Print), 1438-8812 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,Environmental and molecular mutagenesis,NLM_8800109,Print,,,0,0,"0893-6692 (Print), 1098-2280 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/21/23
,RANGE,Environmental and molecular mutagenesis,NLM_8800109,Print,10,42,1987,2003,"0893-6692 (Print), 1098-2280 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/21/23
,HOLDING,Environmental mutagenesis,NLM_7909737,Print,,,0,0,0192-2521 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/21/23
,RANGE,Environmental mutagenesis,NLM_7909737,Print,8,9,1986,1987,0192-2521 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/21/23
,HOLDING,Environmental toxicology and pharmacology,NLM_9612020,Print,,,0,0,"1382-6689 (Print), 1872-7077 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Environmental toxicology and pharmacology,NLM_9612020,Print,,,1997,2003,"1382-6689 (Print), 1872-7077 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Epidemiologic reviews,NLM_7910703,Print,,,0,0,"0193-936X (Print), 1478-6729 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Epidemiologic reviews,NLM_7910703,Print,1,25,1979,2003,"0193-936X (Print), 1478-6729 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Epidemiology (Cambridge, Mass.)",NLM_9009644,Print,,,0,0,"1044-3983 (Print), 1531-5487 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,"Epidemiology (Cambridge, Mass.)",NLM_9009644,Print,18,26,2007,2015,"1044-3983 (Print), 1531-5487 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,"Epidemiology (Cambridge, Mass.)",NLM_9009644,Print,27,28,2016,2017,"1044-3983 (Print), 1531-5487 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,Epilepsia,NLM_2983306R,Print,,,0,0,"0013-9580 (Print), 1528-1167 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,RANGE,Epilepsia,NLM_2983306R,Print,15,50,1974,2009,"0013-9580 (Print), 1528-1167 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,HOLDING,Essays in biochemistry,NLM_0043306,Print,,,0,0,"0071-1365 (Print), 1744-1358 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Essays in biochemistry,NLM_0043306,Print,1,34,0,0,"0071-1365 (Print), 1744-1358 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,European archives of paediatric dentistry : official journal of the European Academy of Paediatric Dentistry,NLM_101277157,Print,,,0,0,"1818-6300 (Print), 1996-9805 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,European archives of paediatric dentistry : official journal of the European Academy of Paediatric Dentistry,NLM_101277157,Print,10,21,2009,2020,"1818-6300 (Print), 1996-9805 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,European heart journal supplements : journal of the European Society of Cardiology,NLM_100886647,Print,,,0,0,"1520-765X (Print), 1554-2815 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/21/23
,RANGE,European heart journal supplements : journal of the European Society of Cardiology,NLM_100886647,Print,9,9,2007,2007,"1520-765X (Print), 1554-2815 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/21/23
,HOLDING,European heart journal,NLM_8006263,Print,,,0,0,"0195-668X (Print), 1522-9645 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,European heart journal,NLM_8006263,Print,18,28,1997,2007,"0195-668X (Print), 1522-9645 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,European journal of biochemistry,NLM_0107600,Print,,,0,0,"0014-2956 (Print), 1432-1033 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,European journal of biochemistry,NLM_0107600,Print,1,271,1967,2004,"0014-2956 (Print), 1432-1033 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,"European journal of cancer (Oxford, England : 1990)",NLM_9005373,Print,,,0,0,"0959-8049 (Print), 1879-0852 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"European journal of cancer (Oxford, England : 1990)",NLM_9005373,Print,,,1995,0,"0959-8049 (Print), 1879-0852 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,European journal of cell biology. Supplement,NLM_8303754,Print,,,0,0,0724-5130 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,RANGE,European journal of cell biology. Supplement,NLM_8303754,Print,7,46,1985,1996,0724-5130 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,RANGE,European journal of cell biology. Supplement,NLM_8303754,Print,49,60,1999,2010,0724-5130 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,HOLDING,European journal of cell biology,NLM_7906240,Print,,,0,0,"0171-9335 (Print), 1618-1298 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,European journal of cell biology,NLM_7906240,Print,35,89,1984,2010,"0171-9335 (Print), 1618-1298 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,European journal of clinical chemistry and clinical biochemistry : journal of the Forum of European Clinical Chemistry Societies,NLM_9105775,Print,,,0,0,0939-4974 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/21/23
,RANGE,European journal of clinical chemistry and clinical biochemistry : journal of the Forum of European Clinical Chemistry Societies,NLM_9105775,Print,29,29,1991,1991,0939-4974 (Print),No,Permanently Retained,0,Years,0,No,No,No,9/21/23
,HOLDING,European journal of clinical investigation,NLM_0245331,Print,,,0,0,"0014-2972 (Print), 1365-2362 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,European journal of clinical investigation,NLM_0245331,Print,1,26,1970,1996,"0014-2972 (Print), 1365-2362 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,European journal of clinical nutrition,NLM_8804070,Print,,,0,0,"0954-3007 (Print), 1476-5640 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,European journal of clinical nutrition,NLM_8804070,Print,42,45,1988,1991,"0954-3007 (Print), 1476-5640 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,European journal of clinical nutrition,NLM_8804070,Print,47,56,1993,2002,"0954-3007 (Print), 1476-5640 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,European journal of endocrinology,NLM_9423848,Print,,,0,0,"0804-4643 (Print), 1479-683X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,European journal of endocrinology,NLM_9423848,Print,130,135,1994,1996,"0804-4643 (Print), 1479-683X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,European journal of haematology. Supplementum,NLM_8703474,Print,,,0,0,0902-4506 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,European journal of haematology. Supplementum,NLM_8703474,Print,47,,0,0,0902-4506 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,European journal of haematology,NLM_8703985,Print,,,0,0,"0902-4441 (Print), 1600-0609 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,RANGE,European journal of haematology,NLM_8703985,Print,38,57,1987,1996,"0902-4441 (Print), 1600-0609 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/14/23
,HOLDING,European journal of immunology,NLM_1273201,Print,,,0,0,"0014-2980 (Print), 1521-4141 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,European journal of immunology,NLM_1273201,Print,1,26,1971,1996,"0014-2980 (Print), 1521-4141 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,European journal of immunology,NLM_1273201,Print,28,33,1998,2003,"0014-2980 (Print), 1521-4141 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,HOLDING,European journal of inflammation,NLM_101184773,Print,,,0,0,1721-727X (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,European journal of inflammation,NLM_101184773,Print,1,3,2003,2005,1721-727X (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,European journal of inflammation,NLM_101184773,Print,5,6,2007,2008,1721-727X (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,HOLDING,European journal of oral sciences,NLM_9504563,Print,,,0,0,"0909-8836 (Print), 1600-0722 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,European journal of oral sciences,NLM_9504563,Print,103,104,1995,1996,"0909-8836 (Print), 1600-0722 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,HOLDING,European journal of pharmacology,NLM_1254354,Print,,,0,0,"0014-2999 (Print), 1879-0712 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,RANGE,European journal of pharmacology,NLM_1254354,Print,272,294,1995,1995,"0014-2999 (Print), 1879-0712 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,RANGE,European journal of pharmacology,NLM_1254354,Print,317,482,1997,2003,"0014-2999 (Print), 1879-0712 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,HOLDING,European journal of respiratory diseases. Supplement,NLM_8010618,Print,,,0,0,0106-4347 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,European journal of respiratory diseases. Supplement,NLM_8010618,Print,106,150,1980,1987,0106-4347 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,HOLDING,European journal of respiratory diseases,NLM_8006891,Print,,,0,0,0106-4339 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,European journal of respiratory diseases,NLM_8006891,Print,61,71,1980,1987,0106-4339 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,HOLDING,Evidence-based dentistry,NLM_100883603,Print,,,0,0,"1462-0049 (Print), 1476-5446 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,Evidence-based dentistry,NLM_100883603,Print,2,3,2000,2002,"1462-0049 (Print), 1476-5446 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,HOLDING,"Excerpta medica. Section 12, Ophthalmology",NLM_0175372,Print,,,0,0,0014-4169 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Excerpta medica. Section 12, Ophthalmology",NLM_0175372,Print,27,43,0,0,0014-4169 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Experimental aging research,NLM_7603335,Print,,,0,0,"0361-073X (Print), 1096-4657 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,RANGE,Experimental aging research,NLM_7603335,Print,1,23,1975,1997,"0361-073X (Print), 1096-4657 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,RANGE,Experimental aging research,NLM_7603335,Print,26,40,2000,2014,"0361-073X (Print), 1096-4657 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/15/22
,HOLDING,"Experimental and clinical endocrinology & diabetes : official journal, German Society of Endocrinology [and] German Diabetes Association",NLM_9505926,Print,,,0,0,"0947-7349 (Print), 1439-3646 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Experimental and clinical endocrinology & diabetes : official journal, German Society of Endocrinology [and] German Diabetes Association",NLM_9505926,Print,103,117,1995,2009,"0947-7349 (Print), 1439-3646 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Experimental and clinical endocrinology,NLM_8302802,Print,,,0,0,0232-7384 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Experimental and clinical endocrinology,NLM_8302802,Print,81,102,1983,1994,0232-7384 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"Experimental biology and medicine (Maywood, N.J.)",NLM_100973463,Print,,,0,0,"1535-3699 (Electronic), 1535-3702 (Print)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,RANGE,"Experimental biology and medicine (Maywood, N.J.)",NLM_100973463,Print,232,238,2007,2013,"1535-3699 (Electronic), 1535-3702 (Print)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
,HOLDING,Experimental biology and medicine,NLM_0114060,Print,,,0,0,0071-3384 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Experimental biology and medicine,NLM_0114060,Print,1,4,0,0,0071-3384 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Experimental cell research. Supplement,NLM_0375043,Print,,,0,0,0099-9539 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Experimental cell research. Supplement,NLM_0375043,Print,1,9,0,0,0099-9539 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Experimental cell research,NLM_0373226,Print,,,0,0,"0014-4827 (Print), 1090-2422 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Experimental cell research,NLM_0373226,Print,1,,0,0,"0014-4827 (Print), 1090-2422 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Experimental eye research,NLM_0370707,Print,,,0,0,"0014-4835 (Print), 1096-0007 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Experimental eye research,NLM_0370707,Print,60,77,1995,2003,"0014-4835 (Print), 1096-0007 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Experimental gerontology,NLM_0047061,Print,,,0,0,"0531-5565 (Print), 1873-6815 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Experimental gerontology,NLM_0047061,Print,,,1964,0,"0531-5565 (Print), 1873-6815 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Experimental hematology,NLM_0402313,Print,,,0,0,"0301-472X (Print), 1873-2399 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,3/16/23
